station,datetime,start_forecast,end_forecast
Hanson Pl & Ashland Pl,2022-08-04 05:00:00,2.0,2.0
Hanson Pl & Ashland Pl,2022-08-04 06:00:00,5.0,3.0
Hanson Pl & Ashland Pl,2022-08-04 07:00:00,6.0,6.0
Hanson Pl & Ashland Pl,2022-08-04 08:00:00,12.0,11.0
Hanson Pl & Ashland Pl,2022-08-04 09:00:00,14.0,15.0
Hanson Pl & Ashland Pl,2022-08-04 10:00:00,12.0,12.0
Hanson Pl & Ashland Pl,2022-08-04 11:00:00,10.0,11.0
Hanson Pl & Ashland Pl,2022-08-04 12:00:00,10.0,7.0
Hanson Pl & Ashland Pl,2022-08-04 13:00:00,7.0,6.0
Hanson Pl & Ashland Pl,2022-08-04 14:00:00,6.0,8.0
Hanson Pl & Ashland Pl,2022-08-04 15:00:00,7.0,13.0
Hanson Pl & Ashland Pl,2022-08-04 16:00:00,10.0,13.0
Hanson Pl & Ashland Pl,2022-08-04 17:00:00,10.0,18.0
Hanson Pl & Ashland Pl,2022-08-04 18:00:00,14.0,19.0
Hanson Pl & Ashland Pl,2022-08-04 19:00:00,18.0,20.0
Hanson Pl & Ashland Pl,2022-08-04 20:00:00,13.0,11.0
Hanson Pl & Ashland Pl,2022-08-04 21:00:00,11.0,8.0
Hanson Pl & Ashland Pl,2022-08-04 22:00:00,8.0,5.0
Hanson Pl & Ashland Pl,2022-08-04 23:00:00,9.0,3.0
Hanson Pl & Ashland Pl,2022-08-05 00:00:00,7.0,3.0
Hanson Pl & Ashland Pl,2022-08-05 01:00:00,5.0,3.0
Hanson Pl & Ashland Pl,2022-08-05 02:00:00,2.0,2.0
Hanson Pl & Ashland Pl,2022-08-05 03:00:00,2.0,2.0
Hanson Pl & Ashland Pl,2022-08-05 04:00:00,2.0,2.0
Hanson Pl & Ashland Pl,2022-08-05 05:00:00,2.0,2.0
Hanson Pl & Ashland Pl,2022-08-05 06:00:00,6.0,3.0
Hanson Pl & Ashland Pl,2022-08-05 07:00:00,6.0,5.0
Hanson Pl & Ashland Pl,2022-08-05 08:00:00,9.0,12.0
Hanson Pl & Ashland Pl,2022-08-05 09:00:00,9.0,11.0
Hanson Pl & Ashland Pl,2022-08-05 10:00:00,10.0,7.0
Hanson Pl & Ashland Pl,2022-08-05 11:00:00,10.0,9.0
Hanson Pl & Ashland Pl,2022-08-05 12:00:00,7.0,8.0
Hanson Pl & Ashland Pl,2022-08-05 13:00:00,9.0,12.0
Hanson Pl & Ashland Pl,2022-08-05 14:00:00,9.0,16.0
Hanson Pl & Ashland Pl,2022-08-05 15:00:00,11.0,12.0
Hanson Pl & Ashland Pl,2022-08-05 16:00:00,12.0,17.0
Hanson Pl & Ashland Pl,2022-08-05 17:00:00,15.0,16.0
Hanson Pl & Ashland Pl,2022-08-05 18:00:00,14.0,16.0
Hanson Pl & Ashland Pl,2022-08-05 19:00:00,14.0,17.0
Hanson Pl & Ashland Pl,2022-08-05 20:00:00,11.0,9.0
Hanson Pl & Ashland Pl,2022-08-05 21:00:00,9.0,6.0
Hanson Pl & Ashland Pl,2022-08-05 22:00:00,9.0,6.0
Hanson Pl & Ashland Pl,2022-08-05 23:00:00,6.0,3.0
Hoboken Terminal - River St & Hudson Pl,2022-08-01 00:00:00,4.0,2.0
Hoboken Terminal - River St & Hudson Pl,2022-08-01 01:00:00,2.0,2.0
Hoboken Terminal - River St & Hudson Pl,2022-08-01 02:00:00,2.0,2.0
Hoboken Terminal - River St & Hudson Pl,2022-08-01 03:00:00,1.0,2.0
Hoboken Terminal - River St & Hudson Pl,2022-08-01 04:00:00,2.0,2.0
Hoboken Terminal - River St & Hudson Pl,2022-08-01 05:00:00,2.0,2.0
Hoboken Terminal - River St & Hudson Pl,2022-08-01 06:00:00,2.0,4.0
Hoboken Terminal - River St & Hudson Pl,2022-08-01 07:00:00,2.0,11.0
Hoboken Terminal - River St & Hudson Pl,2022-08-01 08:00:00,3.0,15.0
Hoboken Terminal - River St & Hudson Pl,2022-08-01 09:00:00,5.0,15.0
Hoboken Terminal - River St & Hudson Pl,2022-08-01 10:00:00,5.0,9.0
Hoboken Terminal - River St & Hudson Pl,2022-08-01 11:00:00,6.0,5.0
Hoboken Terminal - River St & Hudson Pl,2022-08-01 12:00:00,5.0,6.0
Hoboken Terminal - River St & Hudson Pl,2022-08-01 13:00:00,4.0,4.0
Hoboken Terminal - River St & Hudson Pl,2022-08-01 14:00:00,5.0,3.0
Hoboken Terminal - River St & Hudson Pl,2022-08-01 15:00:00,7.0,4.0
Hoboken Terminal - River St & Hudson Pl,2022-08-01 16:00:00,9.0,4.0
Hoboken Terminal - River St & Hudson Pl,2022-08-01 17:00:00,10.0,7.0
Hoboken Terminal - River St & Hudson Pl,2022-08-01 18:00:00,18.0,10.0
Hoboken Terminal - River St & Hudson Pl,2022-08-01 19:00:00,17.0,9.0
Hoboken Terminal - River St & Hudson Pl,2022-08-01 20:00:00,11.0,6.0
Hoboken Terminal - River St & Hudson Pl,2022-08-01 21:00:00,9.0,7.0
Hoboken Terminal - River St & Hudson Pl,2022-08-01 22:00:00,6.0,6.0
Hoboken Terminal - River St & Hudson Pl,2022-08-01 23:00:00,5.0,4.0
Hoboken Terminal - River St & Hudson Pl,2022-08-02 00:00:00,2.0,2.0
Hoboken Terminal - River St & Hudson Pl,2022-08-02 01:00:00,1.0,2.0
Hoboken Terminal - River St & Hudson Pl,2022-08-02 02:00:00,2.0,2.0
Hoboken Terminal - River St & Hudson Pl,2022-08-02 03:00:00,2.0,2.0
Hoboken Terminal - River St & Hudson Pl,2022-08-02 04:00:00,2.0,2.0
Hoboken Terminal - River St & Hudson Pl,2022-08-02 05:00:00,1.0,2.0
Hoboken Terminal - River St & Hudson Pl,2022-08-02 06:00:00,2.0,4.0
Hoboken Terminal - River St & Hudson Pl,2022-08-02 07:00:00,3.0,16.0
Hoboken Terminal - River St & Hudson Pl,2022-08-02 08:00:00,3.0,23.0
Hoboken Terminal - River St & Hudson Pl,2022-08-02 09:00:00,4.0,10.0
Hoboken Terminal - River St & Hudson Pl,2022-08-02 10:00:00,4.0,4.0
Hoboken Terminal - River St & Hudson Pl,2022-08-02 11:00:00,4.0,3.0
Hoboken Terminal - River St & Hudson Pl,2022-08-02 12:00:00,5.0,3.0
Hoboken Terminal - River St & Hudson Pl,2022-08-02 13:00:00,6.0,5.0
Hoboken Terminal - River St & Hudson Pl,2022-08-02 14:00:00,6.0,4.0
Hoboken Terminal - River St & Hudson Pl,2022-08-02 15:00:00,8.0,6.0
Hoboken Terminal - River St & Hudson Pl,2022-08-02 16:00:00,13.0,9.0
Hoboken Terminal - River St & Hudson Pl,2022-08-02 17:00:00,22.0,12.0
Hoboken Terminal - River St & Hudson Pl,2022-08-02 18:00:00,32.0,15.0
Hoboken Terminal - River St & Hudson Pl,2022-08-02 19:00:00,23.0,12.0
Hoboken Terminal - River St & Hudson Pl,2022-08-02 20:00:00,14.0,8.0
Hoboken Terminal - River St & Hudson Pl,2022-08-02 21:00:00,8.0,6.0
Hoboken Terminal - River St & Hudson Pl,2022-08-02 22:00:00,6.0,4.0
Hoboken Terminal - River St & Hudson Pl,2022-08-02 23:00:00,5.0,3.0
Hoboken Terminal - River St & Hudson Pl,2022-08-03 00:00:00,2.0,2.0
Hoboken Terminal - River St & Hudson Pl,2022-08-03 01:00:00,2.0,1.0
Hoboken Terminal - River St & Hudson Pl,2022-08-03 02:00:00,2.0,2.0
Hoboken Terminal - River St & Hudson Pl,2022-08-03 03:00:00,3.0,2.0
Hoboken Terminal - River St & Hudson Pl,2022-08-03 04:00:00,2.0,2.0
Hoboken Terminal - River St & Hudson Pl,2022-08-03 05:00:00,1.0,2.0
Hoboken Terminal - River St & Hudson Pl,2022-08-03 06:00:00,1.0,5.0
Hoboken Terminal - River St & Hudson Pl,2022-08-03 07:00:00,2.0,17.0
Hoboken Terminal - River St & Hudson Pl,2022-08-03 08:00:00,4.0,21.0
Hoboken Terminal - River St & Hudson Pl,2022-08-03 09:00:00,5.0,11.0
Hoboken Terminal - River St & Hudson Pl,2022-08-03 10:00:00,4.0,5.0
Hoboken Terminal - River St & Hudson Pl,2022-08-03 11:00:00,5.0,4.0
Hoboken Terminal - River St & Hudson Pl,2022-08-03 12:00:00,5.0,3.0
Hoboken Terminal - River St & Hudson Pl,2022-08-03 13:00:00,8.0,5.0
Hoboken Terminal - River St & Hudson Pl,2022-08-03 14:00:00,7.0,6.0
Hoboken Terminal - River St & Hudson Pl,2022-08-03 15:00:00,7.0,5.0
Hoboken Terminal - River St & Hudson Pl,2022-08-03 16:00:00,13.0,7.0
Hoboken Terminal - River St & Hudson Pl,2022-08-03 17:00:00,16.0,12.0
Hoboken Terminal - River St & Hudson Pl,2022-08-03 18:00:00,29.0,15.0
Hoboken Terminal - River St & Hudson Pl,2022-08-03 19:00:00,22.0,13.0
Hoboken Terminal - River St & Hudson Pl,2022-08-03 20:00:00,12.0,10.0
Hoboken Terminal - River St & Hudson Pl,2022-08-03 21:00:00,7.0,7.0
Hoboken Terminal - River St & Hudson Pl,2022-08-03 22:00:00,8.0,8.0
Hoboken Terminal - River St & Hudson Pl,2022-08-03 23:00:00,7.0,4.0
Hoboken Terminal - River St & Hudson Pl,2022-08-04 00:00:00,4.0,2.0
Hoboken Terminal - River St & Hudson Pl,2022-08-04 01:00:00,2.0,1.0
Hoboken Terminal - River St & Hudson Pl,2022-08-04 02:00:00,2.0,2.0
Hoboken Terminal - River St & Hudson Pl,2022-08-04 03:00:00,3.0,2.0
Hoboken Terminal - River St & Hudson Pl,2022-08-04 04:00:00,2.0,2.0
Hoboken Terminal - River St & Hudson Pl,2022-08-04 05:00:00,1.0,2.0
Hoboken Terminal - River St & Hudson Pl,2022-08-04 06:00:00,1.0,4.0
Hoboken Terminal - River St & Hudson Pl,2022-08-04 07:00:00,3.0,13.0
Hoboken Terminal - River St & Hudson Pl,2022-08-04 08:00:00,3.0,19.0
Hoboken Terminal - River St & Hudson Pl,2022-08-04 09:00:00,6.0,22.0
Hoboken Terminal - River St & Hudson Pl,2022-08-04 10:00:00,6.0,11.0
Hoboken Terminal - River St & Hudson Pl,2022-08-04 11:00:00,5.0,4.0
Hoboken Terminal - River St & Hudson Pl,2022-08-04 12:00:00,6.0,5.0
Hoboken Terminal - River St & Hudson Pl,2022-08-04 13:00:00,7.0,4.0
Hoboken Terminal - River St & Hudson Pl,2022-08-04 14:00:00,7.0,5.0
Hoboken Terminal - River St & Hudson Pl,2022-08-04 15:00:00,9.0,5.0
Hoboken Terminal - River St & Hudson Pl,2022-08-04 16:00:00,11.0,6.0
Hoboken Terminal - River St & Hudson Pl,2022-08-04 17:00:00,13.0,9.0
Hoboken Terminal - River St & Hudson Pl,2022-08-04 18:00:00,25.0,11.0
Hoboken Terminal - River St & Hudson Pl,2022-08-04 19:00:00,20.0,11.0
Hoboken Terminal - River St & Hudson Pl,2022-08-04 20:00:00,12.0,9.0
Hoboken Terminal - River St & Hudson Pl,2022-08-04 21:00:00,7.0,6.0
Hoboken Terminal - River St & Hudson Pl,2022-08-04 22:00:00,7.0,6.0
Hoboken Terminal - River St & Hudson Pl,2022-08-04 23:00:00,8.0,4.0
Hoboken Terminal - River St & Hudson Pl,2022-08-05 00:00:00,4.0,2.0
Hoboken Terminal - River St & Hudson Pl,2022-08-05 01:00:00,2.0,2.0
Hoboken Terminal - River St & Hudson Pl,2022-08-05 02:00:00,2.0,1.0
Hoboken Terminal - River St & Hudson Pl,2022-08-05 03:00:00,3.0,2.0
Hoboken Terminal - River St & Hudson Pl,2022-08-05 04:00:00,2.0,2.0
Hoboken Terminal - River St & Hudson Pl,2022-08-05 05:00:00,1.0,2.0
Hoboken Terminal - River St & Hudson Pl,2022-08-05 06:00:00,1.0,3.0
Hoboken Terminal - River St & Hudson Pl,2022-08-05 07:00:00,3.0,10.0
Hoboken Terminal - River St & Hudson Pl,2022-08-05 08:00:00,4.0,14.0
Hoboken Terminal - River St & Hudson Pl,2022-08-05 09:00:00,5.0,12.0
Hoboken Terminal - River St & Hudson Pl,2022-08-05 10:00:00,5.0,8.0
Hoboken Terminal - River St & Hudson Pl,2022-08-05 11:00:00,5.0,6.0
Hoboken Terminal - River St & Hudson Pl,2022-08-05 12:00:00,7.0,7.0
Hoboken Terminal - River St & Hudson Pl,2022-08-05 13:00:00,6.0,6.0
Hoboken Terminal - River St & Hudson Pl,2022-08-05 14:00:00,6.0,6.0
Hoboken Terminal - River St & Hudson Pl,2022-08-05 15:00:00,10.0,7.0
Hoboken Terminal - River St & Hudson Pl,2022-08-05 16:00:00,14.0,6.0
Hoboken Terminal - River St & Hudson Pl,2022-08-05 17:00:00,15.0,11.0
Hoboken Terminal - River St & Hudson Pl,2022-08-05 18:00:00,18.0,11.0
Hoboken Terminal - River St & Hudson Pl,2022-08-05 19:00:00,15.0,11.0
Hoboken Terminal - River St & Hudson Pl,2022-08-05 20:00:00,10.0,9.0
Hoboken Terminal - River St & Hudson Pl,2022-08-05 21:00:00,8.0,7.0
Hoboken Terminal - River St & Hudson Pl,2022-08-05 22:00:00,10.0,6.0
Hoboken Terminal - River St & Hudson Pl,2022-08-05 23:00:00,8.0,5.0
Kent Ave & N 7 St,2022-08-01 00:00:00,3.0,3.0
Kent Ave & N 7 St,2022-08-01 01:00:00,2.0,1.0
Kent Ave & N 7 St,2022-08-01 02:00:00,1.0,1.0
Kent Ave & N 7 St,2022-08-01 03:00:00,0.0,1.0
Kent Ave & N 7 St,2022-08-01 04:00:00,1.0,1.0
Kent Ave & N 7 St,2022-08-01 05:00:00,1.0,1.0
Kent Ave & N 7 St,2022-08-01 06:00:00,2.0,2.0
Kent Ave & N 7 St,2022-08-01 07:00:00,3.0,4.0
Kent Ave & N 7 St,2022-08-01 08:00:00,5.0,5.0
Kent Ave & N 7 St,2022-08-01 09:00:00,9.0,12.0
Kent Ave & N 7 St,2022-08-01 10:00:00,9.0,11.0
Kent Ave & N 7 St,2022-08-01 11:00:00,10.0,10.0
Kent Ave & N 7 St,2022-08-01 12:00:00,10.0,10.0
Kent Ave & N 7 St,2022-08-01 13:00:00,8.0,7.0
Kent Ave & N 7 St,2022-08-01 14:00:00,5.0,6.0
Kent Ave & N 7 St,2022-08-01 15:00:00,6.0,7.0
Kent Ave & N 7 St,2022-08-01 16:00:00,6.0,6.0
Kent Ave & N 7 St,2022-08-01 17:00:00,9.0,9.0
Kent Ave & N 7 St,2022-08-01 18:00:00,15.0,14.0
Kent Ave & N 7 St,2022-08-01 19:00:00,21.0,20.0
Kent Ave & N 7 St,2022-08-01 20:00:00,16.0,17.0
Kent Ave & N 7 St,2022-08-01 21:00:00,14.0,11.0
Kent Ave & N 7 St,2022-08-01 22:00:00,10.0,7.0
Kent Ave & N 7 St,2022-08-01 23:00:00,8.0,5.0
Kent Ave & N 7 St,2022-08-02 00:00:00,4.0,2.0
Kent Ave & N 7 St,2022-08-02 01:00:00,1.0,1.0
Kent Ave & N 7 St,2022-08-02 02:00:00,2.0,2.0
Kent Ave & N 7 St,2022-08-02 03:00:00,2.0,2.0
Kent Ave & N 7 St,2022-08-02 04:00:00,3.0,2.0
Kent Ave & N 7 St,2022-08-02 05:00:00,2.0,2.0
Kent Ave & N 7 St,2022-08-02 06:00:00,2.0,3.0
Kent Ave & N 7 St,2022-08-02 07:00:00,6.0,10.0
Kent Ave & N 7 St,2022-08-02 08:00:00,9.0,15.0
Kent Ave & N 7 St,2022-08-02 09:00:00,11.0,13.0
Kent Ave & N 7 St,2022-08-02 10:00:00,8.0,9.0
Kent Ave & N 7 St,2022-08-02 11:00:00,6.0,6.0
Kent Ave & N 7 St,2022-08-02 12:00:00,9.0,7.0
Kent Ave & N 7 St,2022-08-02 13:00:00,14.0,13.0
Kent Ave & N 7 St,2022-08-02 14:00:00,11.0,12.0
Kent Ave & N 7 St,2022-08-02 15:00:00,10.0,11.0
Kent Ave & N 7 St,2022-08-02 16:00:00,9.0,9.0
Kent Ave & N 7 St,2022-08-02 17:00:00,14.0,14.0
Kent Ave & N 7 St,2022-08-02 18:00:00,31.0,24.0
Kent Ave & N 7 St,2022-08-02 19:00:00,33.0,35.0
Kent Ave & N 7 St,2022-08-02 20:00:00,25.0,29.0
Kent Ave & N 7 St,2022-08-02 21:00:00,24.0,16.0
Kent Ave & N 7 St,2022-08-02 22:00:00,13.0,14.0
Kent Ave & N 7 St,2022-08-02 23:00:00,11.0,10.0
Kent Ave & N 7 St,2022-08-03 00:00:00,5.0,3.0
Kent Ave & N 7 St,2022-08-03 01:00:00,2.0,1.0
Kent Ave & N 7 St,2022-08-03 02:00:00,1.0,0.0
Kent Ave & N 7 St,2022-08-03 03:00:00,2.0,2.0
Kent Ave & N 7 St,2022-08-03 04:00:00,2.0,4.0
Kent Ave & N 7 St,2022-08-03 05:00:00,2.0,3.0
Kent Ave & N 7 St,2022-08-03 06:00:00,1.0,2.0
Kent Ave & N 7 St,2022-08-03 07:00:00,5.0,10.0
Kent Ave & N 7 St,2022-08-03 08:00:00,13.0,17.0
Kent Ave & N 7 St,2022-08-03 09:00:00,12.0,15.0
Kent Ave & N 7 St,2022-08-03 10:00:00,11.0,12.0
Kent Ave & N 7 St,2022-08-03 11:00:00,10.0,10.0
Kent Ave & N 7 St,2022-08-03 12:00:00,8.0,7.0
Kent Ave & N 7 St,2022-08-03 13:00:00,6.0,6.0
Kent Ave & N 7 St,2022-08-03 14:00:00,8.0,9.0
Kent Ave & N 7 St,2022-08-03 15:00:00,10.0,8.0
Kent Ave & N 7 St,2022-08-03 16:00:00,11.0,12.0
Kent Ave & N 7 St,2022-08-03 17:00:00,16.0,18.0
Kent Ave & N 7 St,2022-08-03 18:00:00,27.0,27.0
Kent Ave & N 7 St,2022-08-03 19:00:00,27.0,28.0
Kent Ave & N 7 St,2022-08-03 20:00:00,22.0,22.0
Kent Ave & N 7 St,2022-08-03 21:00:00,19.0,17.0
Kent Ave & N 7 St,2022-08-03 22:00:00,15.0,9.0
Kent Ave & N 7 St,2022-08-03 23:00:00,10.0,9.0
Kent Ave & N 7 St,2022-08-04 00:00:00,7.0,7.0
Kent Ave & N 7 St,2022-08-04 01:00:00,4.0,6.0
Kent Ave & N 7 St,2022-08-04 02:00:00,3.0,4.0
Kent Ave & N 7 St,2022-08-04 03:00:00,3.0,2.0
Kent Ave & N 7 St,2022-08-04 04:00:00,1.0,2.0
Kent Ave & N 7 St,2022-08-04 05:00:00,1.0,1.0
Kent Ave & N 7 St,2022-08-04 06:00:00,2.0,4.0
Kent Ave & N 7 St,2022-08-04 07:00:00,4.0,5.0
Kent Ave & N 7 St,2022-08-04 08:00:00,12.0,14.0
Kent Ave & N 7 St,2022-08-04 09:00:00,13.0,12.0
Kent Ave & N 7 St,2022-08-04 10:00:00,12.0,12.0
Kent Ave & N 7 St,2022-08-04 11:00:00,9.0,10.0
Kent Ave & N 7 St,2022-08-04 12:00:00,10.0,8.0
Kent Ave & N 7 St,2022-08-04 13:00:00,8.0,9.0
Kent Ave & N 7 St,2022-08-04 14:00:00,10.0,9.0
Kent Ave & N 7 St,2022-08-04 15:00:00,9.0,10.0
Kent Ave & N 7 St,2022-08-04 16:00:00,11.0,12.0
Kent Ave & N 7 St,2022-08-04 17:00:00,18.0,17.0
Kent Ave & N 7 St,2022-08-04 18:00:00,22.0,23.0
Kent Ave & N 7 St,2022-08-04 19:00:00,24.0,25.0
Kent Ave & N 7 St,2022-08-04 20:00:00,23.0,20.0
Kent Ave & N 7 St,2022-08-04 21:00:00,20.0,16.0
Kent Ave & N 7 St,2022-08-04 22:00:00,13.0,11.0
Kent Ave & N 7 St,2022-08-04 23:00:00,9.0,10.0
Kent Ave & N 7 St,2022-08-05 00:00:00,5.0,5.0
Kent Ave & N 7 St,2022-08-05 01:00:00,4.0,2.0
Kent Ave & N 7 St,2022-08-05 02:00:00,6.0,3.0
Kent Ave & N 7 St,2022-08-05 03:00:00,4.0,3.0
Kent Ave & N 7 St,2022-08-05 04:00:00,3.0,3.0
Kent Ave & N 7 St,2022-08-05 05:00:00,2.0,2.0
Kent Ave & N 7 St,2022-08-05 06:00:00,3.0,2.0
Kent Ave & N 7 St,2022-08-05 07:00:00,3.0,6.0
Kent Ave & N 7 St,2022-08-05 08:00:00,8.0,14.0
Kent Ave & N 7 St,2022-08-05 09:00:00,13.0,17.0
Kent Ave & N 7 St,2022-08-05 10:00:00,9.0,11.0
Kent Ave & N 7 St,2022-08-05 11:00:00,8.0,8.0
Kent Ave & N 7 St,2022-08-05 12:00:00,15.0,13.0
Kent Ave & N 7 St,2022-08-05 13:00:00,13.0,10.0
Kent Ave & N 7 St,2022-08-05 14:00:00,10.0,9.0
Kent Ave & N 7 St,2022-08-05 15:00:00,13.0,13.0
Kent Ave & N 7 St,2022-08-05 16:00:00,16.0,18.0
Kent Ave & N 7 St,2022-08-05 17:00:00,16.0,17.0
Kent Ave & N 7 St,2022-08-05 18:00:00,23.0,24.0
Kent Ave & N 7 St,2022-08-05 19:00:00,23.0,22.0
Kent Ave & N 7 St,2022-08-05 20:00:00,25.0,28.0
Kent Ave & N 7 St,2022-08-05 21:00:00,21.0,21.0
Kent Ave & N 7 St,2022-08-05 22:00:00,13.0,12.0
Kent Ave & N 7 St,2022-08-05 23:00:00,8.0,8.0
Lafayette St & E 8 St,2022-08-01 00:00:00,4.0,3.0
Lafayette St & E 8 St,2022-08-01 01:00:00,1.0,2.0
Lafayette St & E 8 St,2022-08-01 02:00:00,1.0,2.0
Lafayette St & E 8 St,2022-08-01 03:00:00,1.0,1.0
Lafayette St & E 8 St,2022-08-01 04:00:00,1.0,1.0
Lafayette St & E 8 St,2022-08-01 05:00:00,2.0,2.0
Lafayette St & E 8 St,2022-08-01 06:00:00,3.0,6.0
Lafayette St & E 8 St,2022-08-01 07:00:00,7.0,11.0
Lafayette St & E 8 St,2022-08-01 08:00:00,11.0,19.0
Lafayette St & E 8 St,2022-08-01 09:00:00,17.0,28.0
Lafayette St & E 8 St,2022-08-01 10:00:00,14.0,34.0
Lafayette St & E 8 St,2022-08-01 11:00:00,13.0,26.0
Lafayette St & E 8 St,2022-08-01 12:00:00,17.0,21.0
Lafayette St & E 8 St,2022-08-01 13:00:00,14.0,13.0
Lafayette St & E 8 St,2022-08-01 14:00:00,12.0,7.0
Lafayette St & E 8 St,2022-08-01 15:00:00,12.0,6.0
Lafayette St & E 8 St,2022-08-01 16:00:00,13.0,9.0
Lafayette St & E 8 St,2022-08-01 17:00:00,23.0,22.0
Lafayette St & E 8 St,2022-08-01 18:00:00,38.0,30.0
Lafayette St & E 8 St,2022-08-01 19:00:00,37.0,32.0
Lafayette St & E 8 St,2022-08-01 20:00:00,34.0,28.0
Lafayette St & E 8 St,2022-08-01 21:00:00,23.0,13.0
Lafayette St & E 8 St,2022-08-01 22:00:00,12.0,6.0
Lafayette St & E 8 St,2022-08-01 23:00:00,7.0,4.0
Lafayette St & E 8 St,2022-08-02 00:00:00,2.0,2.0
Lafayette St & E 8 St,2022-08-02 01:00:00,1.0,1.0
Lafayette St & E 8 St,2022-08-02 02:00:00,1.0,2.0
Lafayette St & E 8 St,2022-08-02 03:00:00,2.0,3.0
Lafayette St & E 8 St,2022-08-02 04:00:00,2.0,3.0
Lafayette St & E 8 St,2022-08-02 05:00:00,1.0,4.0
Lafayette St & E 8 St,2022-08-02 06:00:00,1.0,4.0
Lafayette St & E 8 St,2022-08-02 07:00:00,6.0,10.0
Lafayette St & E 8 St,2022-08-02 08:00:00,11.0,21.0
Lafayette St & E 8 St,2022-08-02 09:00:00,19.0,40.0
Lafayette St & E 8 St,2022-08-02 10:00:00,17.0,37.0
Lafayette St & E 8 St,2022-08-02 11:00:00,18.0,23.0
Lafayette St & E 8 St,2022-08-02 12:00:00,15.0,14.0
Lafayette St & E 8 St,2022-08-02 13:00:00,16.0,14.0
Lafayette St & E 8 St,2022-08-02 14:00:00,17.0,16.0
Lafayette St & E 8 St,2022-08-02 15:00:00,19.0,16.0
Lafayette St & E 8 St,2022-08-02 16:00:00,26.0,20.0
Lafayette St & E 8 St,2022-08-02 17:00:00,30.0,24.0
Lafayette St & E 8 St,2022-08-02 18:00:00,43.0,33.0
Lafayette St & E 8 St,2022-08-02 19:00:00,42.0,34.0
Lafayette St & E 8 St,2022-08-02 20:00:00,43.0,26.0
Lafayette St & E 8 St,2022-08-02 21:00:00,26.0,14.0
Lafayette St & E 8 St,2022-08-02 22:00:00,13.0,9.0
Lafayette St & E 8 St,2022-08-02 23:00:00,9.0,8.0
Lafayette St & E 8 St,2022-08-03 00:00:00,4.0,3.0
Lafayette St & E 8 St,2022-08-03 01:00:00,2.0,2.0
Lafayette St & E 8 St,2022-08-03 02:00:00,1.0,1.0
Lafayette St & E 8 St,2022-08-03 03:00:00,2.0,2.0
Lafayette St & E 8 St,2022-08-03 04:00:00,2.0,2.0
Lafayette St & E 8 St,2022-08-03 05:00:00,3.0,2.0
Lafayette St & E 8 St,2022-08-03 06:00:00,1.0,3.0
Lafayette St & E 8 St,2022-08-03 07:00:00,4.0,7.0
Lafayette St & E 8 St,2022-08-03 08:00:00,11.0,26.0
Lafayette St & E 8 St,2022-08-03 09:00:00,23.0,43.0
Lafayette St & E 8 St,2022-08-03 10:00:00,20.0,41.0
Lafayette St & E 8 St,2022-08-03 11:00:00,17.0,25.0
Lafayette St & E 8 St,2022-08-03 12:00:00,21.0,22.0
Lafayette St & E 8 St,2022-08-03 13:00:00,23.0,23.0
Lafayette St & E 8 St,2022-08-03 14:00:00,17.0,16.0
Lafayette St & E 8 St,2022-08-03 15:00:00,21.0,14.0
Lafayette St & E 8 St,2022-08-03 16:00:00,20.0,12.0
Lafayette St & E 8 St,2022-08-03 17:00:00,29.0,20.0
Lafayette St & E 8 St,2022-08-03 18:00:00,42.0,35.0
Lafayette St & E 8 St,2022-08-03 19:00:00,42.0,34.0
Lafayette St & E 8 St,2022-08-03 20:00:00,38.0,27.0
Lafayette St & E 8 St,2022-08-03 21:00:00,26.0,19.0
Lafayette St & E 8 St,2022-08-03 22:00:00,18.0,12.0
Lafayette St & E 8 St,2022-08-03 23:00:00,13.0,9.0
Lafayette St & E 8 St,2022-08-04 00:00:00,9.0,7.0
Lafayette St & E 8 St,2022-08-04 01:00:00,4.0,2.0
Lafayette St & E 8 St,2022-08-04 02:00:00,2.0,2.0
Lafayette St & E 8 St,2022-08-04 03:00:00,2.0,2.0
Lafayette St & E 8 St,2022-08-04 04:00:00,1.0,2.0
Lafayette St & E 8 St,2022-08-04 05:00:00,1.0,2.0
Lafayette St & E 8 St,2022-08-04 06:00:00,1.0,4.0
Lafayette St & E 8 St,2022-08-04 07:00:00,6.0,12.0
Lafayette St & E 8 St,2022-08-04 08:00:00,15.0,25.0
Lafayette St & E 8 St,2022-08-04 09:00:00,20.0,44.0
Lafayette St & E 8 St,2022-08-04 10:00:00,20.0,44.0
Lafayette St & E 8 St,2022-08-04 11:00:00,14.0,23.0
Lafayette St & E 8 St,2022-08-04 12:00:00,18.0,15.0
Lafayette St & E 8 St,2022-08-04 13:00:00,15.0,13.0
Lafayette St & E 8 St,2022-08-04 14:00:00,13.0,11.0
Lafayette St & E 8 St,2022-08-04 15:00:00,16.0,13.0
Lafayette St & E 8 St,2022-08-04 16:00:00,23.0,19.0
Lafayette St & E 8 St,2022-08-04 17:00:00,31.0,25.0
Lafayette St & E 8 St,2022-08-04 18:00:00,40.0,29.0
Lafayette St & E 8 St,2022-08-04 19:00:00,39.0,35.0
Lafayette St & E 8 St,2022-08-04 20:00:00,32.0,26.0
Lafayette St & E 8 St,2022-08-04 21:00:00,24.0,18.0
Lafayette St & E 8 St,2022-08-04 22:00:00,14.0,13.0
Lafayette St & E 8 St,2022-08-04 23:00:00,12.0,7.0
